,citycode,Year,Month,Day,Pre
1876411,130100,2014,9,19,0.007285787
1880852,130100,2014,9,20,0.174548856
1888229,130100,2014,9,21,0.954593103
1891309,130100,2014,9,22,3.101058239
1897242,130100,2014,9,23,3.601969065
1901097,130100,2014,9,24,0.787743421
1904507,130100,2014,9,25,0.429706411
1913709,130100,2014,9,26,0.223379123
1917431,130100,2014,9,27,0.408055736
1919436,130100,2014,9,28,2.32447608
1925954,130100,2014,9,29,2.315330085
1928359,130100,2014,9,30,0.030641642
1936514,130100,2014,10,1,5.022800877
1940080,130100,2014,10,2,0.328118767
1945983,130100,2014,10,3,8.407384729
1947571,130100,2014,10,4,0.468822302
1955062,130100,2014,10,5,0.017361875
1958446,130100,2014,10,6,0
1964088,130100,2014,10,7,0.002635285
1967349,130100,2014,10,8,0.004547158
1972685,130100,2014,10,9,0.033535288
1980214,130100,2014,10,10,0.05425586
1985241,130100,2014,10,11,2.623865073
1989009,130100,2014,10,12,0.703000928
1993851,130100,2014,10,13,0
1996195,130100,2014,10,14,0
2002304,130100,2014,10,15,0
2006629,130100,2014,10,16,0
2011897,130100,2014,10,17,0
2016215,130100,2014,10,18,0
2021323,130100,2014,10,19,0.002118562
2027682,130100,2014,10,20,4.558163999
2030633,130100,2014,10,21,0.184573267
2035855,130100,2014,10,22,0.048571913
2039765,130100,2014,10,23,0
2043658,130100,2014,10,24,5.17E-05
2049032,130100,2014,10,25,0
2052759,130100,2014,10,26,0
2060821,130100,2014,10,27,0.011006189
2065570,130100,2014,10,28,0.015088296
2067944,130100,2014,10,29,0.634121817
2076231,130100,2014,10,30,0.01886037
2080905,130100,2014,10,31,0.553616461
2081436,130100,2014,11,1,0.000103344
2086844,130100,2014,11,2,0
2092618,130100,2014,11,3,0
2099097,130100,2014,11,4,0
2102711,130100,2014,11,5,0
2109782,130100,2014,11,6,0.001808529
2114327,130100,2014,11,7,1.168981242
2118815,130100,2014,11,8,0.005993981
2120886,130100,2014,11,9,0
2125653,130100,2014,11,10,0.003307024
2130606,130100,2014,11,11,0.001550167
2137842,130100,2014,11,12,0
2139378,130100,2014,11,13,0
2146488,130100,2014,11,14,0.005322242
2151160,130100,2014,11,15,0.11404065
2157509,130100,2014,11,16,0
2159830,130100,2014,11,17,0
2165811,130100,2014,11,18,0
2171317,130100,2014,11,19,0.094043492
2177064,130100,2014,11,20,0
2178803,130100,2014,11,21,0
2185975,130100,2014,11,22,0.014881607
2189209,130100,2014,11,23,0.07197944
2191965,130100,2014,11,24,0.00299699
2197870,130100,2014,11,25,0.004805519
2202107,130100,2014,11,26,0.187776949
2209114,130100,2014,11,27,2.605314746
2213950,130100,2014,11,28,0.000568395
2220033,130100,2014,11,29,0.912066835
2223686,130100,2014,11,30,0.142357043
2228925,130100,2014,12,1,0
2233809,130100,2014,12,2,0
2236429,130100,2014,12,3,0
2242917,130100,2014,12,4,0
2246812,130100,2014,12,5,0
2253617,130100,2014,12,6,0.000723411
2257444,130100,2014,12,7,0
2262377,130100,2014,12,8,0
2266532,130100,2014,12,9,0.837813825
2271837,130100,2014,12,10,0
2273832,130100,2014,12,11,0
2280049,130100,2014,12,12,0
2286337,130100,2014,12,13,0
2291575,130100,2014,12,14,0
2294455,130100,2014,12,15,0.000413378
2300521,130100,2014,12,16,0
2302353,130100,2014,12,17,0
2308783,130100,2014,12,18,0
2311788,130100,2014,12,19,0
2317983,130100,2014,12,20,0
2321651,130100,2014,12,21,0
2328326,130100,2014,12,22,0
2334852,130100,2014,12,23,0
2336194,130100,2014,12,24,0
2340196,130100,2014,12,25,0
2348973,130100,2014,12,26,0.000103344
2350376,130100,2014,12,27,0
2355335,130100,2014,12,28,0
2363654,130100,2014,12,29,0
2364906,130100,2014,12,30,0.005632275
2370484,130100,2014,12,31,0
630085,130100,2015,1,1,0
633854,130100,2015,1,2,0
638614,130100,2015,1,3,0
641232,130100,2015,1,4,0.002719179
645474,130100,2015,1,5,0
651830,130100,2015,1,6,0
656745,130100,2015,1,7,0
661647,130100,2015,1,8,0
666544,130100,2015,1,9,0
672158,130100,2015,1,10,0
673913,130100,2015,1,11,0
679724,130100,2015,1,12,0
687366,130100,2015,1,13,0.000247198
690487,130100,2015,1,14,0.000865193
693459,130100,2015,1,15,0.003275375
699566,130100,2015,1,16,0
705566,130100,2015,1,17,0.008219336
711785,130100,2015,1,18,0.001853986
712443,130100,2015,1,19,0
719587,130100,2015,1,20,0
721639,130100,2015,1,21,0
729213,130100,2015,1,22,0
735200,130100,2015,1,23,0
740189,130100,2015,1,24,1.532380916
741932,130100,2015,1,25,0
746556,130100,2015,1,26,0.052653192
752641,130100,2015,1,27,0.000247198
757340,130100,2015,1,28,0.221365885
764004,130100,2015,1,29,0.000617995
767792,130100,2015,1,30,0
770799,130100,2015,1,31,0
775813,130100,2015,2,1,0.00778674
781867,130100,2015,2,2,0.004758563
784231,130100,2015,2,3,0
790773,130100,2015,2,4,0
796180,130100,2015,2,5,0
800080,130100,2015,2,6,0
804603,130100,2015,2,7,0
810883,130100,2015,2,8,0
813093,130100,2015,2,9,0
820849,130100,2015,2,10,0
825169,130100,2015,2,11,0
828626,130100,2015,2,12,0.064086103
831918,130100,2015,2,13,0
837133,130100,2015,2,14,0
841446,130100,2015,2,15,0.003275375
850814,130100,2015,2,16,0
853022,130100,2015,2,17,6.18E-05
858794,130100,2015,2,18,0.000308998
863046,130100,2015,2,19,1.63583331
865615,130100,2015,2,20,1.781247614
874347,130100,2015,2,21,0.004202367
877338,130100,2015,2,22,0
883902,130100,2015,2,23,0
888363,130100,2015,2,24,0.002224783
891603,130100,2015,2,25,0.013719494
895070,130100,2015,2,26,0.131262183
900373,130100,2015,2,27,1.09230655
905422,130100,2015,2,28,0.025893999
908952,130100,2015,3,1,0
914281,130100,2015,3,2,0.044990052
920677,130100,2015,3,3,0
924085,130100,2015,3,4,0
930082,130100,2015,3,5,0.001977585
934294,130100,2015,3,6,0
937351,130100,2015,3,7,0
944039,130100,2015,3,8,1.466440847
949752,130100,2015,3,9,0.083738351
954133,130100,2015,3,10,0
960827,130100,2015,3,11,0
962972,130100,2015,3,12,0
968423,130100,2015,3,13,0.000123599
971154,130100,2015,3,14,0.014955484
976482,130100,2015,3,15,0
981971,130100,2015,3,16,0.003646172
986581,130100,2015,3,17,0.001112391
991205,130100,2015,3,18,0
997381,130100,2015,3,19,6.18E-05
1003229,130100,2015,3,20,0
1004381,130100,2015,3,21,0
1009117,130100,2015,3,22,0.00896093
1018465,130100,2015,3,23,0
1019236,130100,2015,3,24,0.032753747
1027984,130100,2015,3,25,0.04375406
1030177,130100,2015,3,26,0.00389337
1033713,130100,2015,3,27,0
1038650,130100,2015,3,28,0
1044868,130100,2015,3,29,0
1051858,130100,2015,3,30,0.133795962
1053330,130100,2015,3,31,7.45592678
1058767,130100,2015,4,1,10.54794235
1065978,130100,2015,4,2,0.002842778
1070119,130100,2015,4,3,0.244602501
1071199,130100,2015,4,4,0.003028177
1080003,130100,2015,4,5,0
1084003,130100,2015,4,6,0.000247198
1085940,130100,2015,4,7,0.063777107
1094551,130100,2015,4,8,1.501542974
1098344,130100,2015,4,9,0.194977493
1101667,130100,2015,4,10,0.030219966
1107384,130100,2015,4,11,3.829036556
1110060,130100,2015,4,12,0.457254667
1115061,130100,2015,4,13,0.076569608
1119977,130100,2015,4,14,0
1124645,130100,2015,4,15,0.000185399
1130738,130100,2015,4,16,0
1135779,130100,2015,4,17,0
1138862,130100,2015,4,18,6.235262697
1146629,130100,2015,4,19,0.962218542
1151919,130100,2015,4,20,0.16519012
1156222,130100,2015,4,21,0.003522573
1159324,130100,2015,4,22,0
1166115,130100,2015,4,23,0.075024619
1167091,130100,2015,4,24,0.00123599
1176066,130100,2015,4,25,0.142200699
1180821,130100,2015,4,26,0.468502173
1182385,130100,2015,4,27,0.329020652
1189635,130100,2015,4,28,0.100980418
1192474,130100,2015,4,29,0
1196167,130100,2015,4,30,0
1202539,130100,2015,5,1,17.17334537
1207641,130100,2015,5,2,0.011247513
1212698,130100,2015,5,3,0.001730387
1214880,130100,2015,5,4,0
1223402,130100,2015,5,5,1.171842519
1224593,130100,2015,5,6,6.196823405
1232373,130100,2015,5,7,0.011865508
1238486,130100,2015,5,8,9.876984828
1240509,130100,2015,5,9,13.06738518
1248248,130100,2015,5,10,7.876534481
1248437,130100,2015,5,11,0.490935401
1254091,130100,2015,5,12,0
1259960,130100,2015,5,13,0
1265166,130100,2015,5,14,0.009269928
1268501,130100,2015,5,15,0.000370797
1275886,130100,2015,5,16,0
1279596,130100,2015,5,17,0.408371244
1283378,130100,2015,5,18,0.002224783
1287364,130100,2015,5,19,0
1292823,130100,2015,5,20,0.006179952
1296946,130100,2015,5,21,0.250844255
1301074,130100,2015,5,22,0.01810726
1306284,130100,2015,5,23,0.091092494
1315057,130100,2015,5,24,0.417208565
1320038,130100,2015,5,25,0.000494396
1323753,130100,2015,5,26,6.18E-05
1328935,130100,2015,5,27,0.011123914
1332209,130100,2015,5,28,4.002137015
1336582,130100,2015,5,29,1.990253593
1342975,130100,2015,5,30,0.300778268
1347362,130100,2015,5,31,0.021197236
1350854,130100,2015,6,1,0.812107501
1355178,130100,2015,6,2,0
1359317,130100,2015,6,3,0.191516716
1367202,130100,2015,6,4,2.874481121
1371477,130100,2015,6,5,0.002657379
1373804,130100,2015,6,6,0.519857573
1381399,130100,2015,6,7,0.880395972
1386515,130100,2015,6,8,0.007230544
1391522,130100,2015,6,9,0.320121523
1395495,130100,2015,6,10,0.806236557
1399237,130100,2015,6,11,0.006241752
1405483,130100,2015,6,12,0.060996127
1407376,130100,2015,6,13,0.086828327
1413990,130100,2015,6,14,0.02453441
1417825,130100,2015,6,15,0.166055315
1421615,130100,2015,6,16,0.003028177
1426639,130100,2015,6,17,0.530116297
1431003,130100,2015,6,18,0.022927622
1437162,130100,2015,6,19,0.256035418
1441540,130100,2015,6,20,0.000741594
1445735,130100,2015,6,21,0.153262815
1454129,130100,2015,6,22,1.487576266
1455765,130100,2015,6,23,1.073828498
1462547,130100,2015,6,24,0.042456271
1465413,130100,2015,6,25,0.279210237
1468793,130100,2015,6,26,0.413933201
1475248,130100,2015,6,27,0.338414178
1480430,130100,2015,6,28,4.31373019
1486142,130100,2015,6,29,5.520613039
1491274,130100,2015,6,30,2.646564505
1496866,130100,2015,7,1,0.027624386
1501731,130100,2015,7,2,0.059760138
1502541,130100,2015,7,3,0.002471981
1510340,130100,2015,7,4,0.173903855
1513355,130100,2015,7,5,0.029540171
1519266,130100,2015,7,6,0.445450951
1522957,130100,2015,7,7,0.086519329
1529773,130100,2015,7,8,0.008033938
1533185,130100,2015,7,9,0
1538470,130100,2015,7,10,0.008528334
1540828,130100,2015,7,11,0.123290045
1549754,130100,2015,7,12,0
1552256,130100,2015,7,13,0.519115977
1558894,130100,2015,7,14,13.70836975
1563399,130100,2015,7,15,21.18654439
1566255,130100,2015,7,16,4.123511183
1570658,130100,2015,7,17,5.074544027
1577525,130100,2015,7,18,16.43514993
1583404,130100,2015,7,19,9.299468376
1583489,130100,2015,7,20,1.965348394
1589556,130100,2015,7,21,11.21525363
1593721,130100,2015,7,22,1.044411928
1598754,130100,2015,7,23,1.90799841
1604302,130100,2015,7,24,2.336887091
1610877,130100,2015,7,25,0.018539856
1614903,130100,2015,7,26,4.462914258
1621751,130100,2015,7,27,0.118469683
1622262,130100,2015,7,28,0.852895188
1627536,130100,2015,7,29,6.633745993
1631435,130100,2015,7,30,12.05733385
1637974,130100,2015,7,31,10.9282565
1645436,130100,2015,8,1,4.960523955
1649061,130100,2015,8,2,19.45788799
1652698,130100,2015,8,3,52.73031799
1656266,130100,2015,8,4,0
1663690,130100,2015,8,5,0.730655725
1666903,130100,2015,8,6,0.0776202
1670488,130100,2015,8,7,0.510155046
1674760,130100,2015,8,8,0.480182281
1682989,130100,2015,8,9,0.013719494
1688007,130100,2015,8,10,0.049748615
1691711,130100,2015,8,11,0.127368811
1694957,130100,2015,8,12,0
1700542,130100,2015,8,13,0.019714047
1705715,130100,2015,8,14,0.251029656
1710492,130100,2015,8,15,0.005376558
1714406,130100,2015,8,16,0.001544988
1721512,130100,2015,8,17,0.365605968
1724788,130100,2015,8,18,4.460998462
1730740,130100,2015,8,19,1.457356309
1733751,130100,2015,8,20,0.115070706
1740164,130100,2015,8,21,0.004449566
1744143,130100,2015,8,22,0.644878004
1746313,130100,2015,8,23,8.484703515
1753954,130100,2015,8,24,5.461656303
1757022,130100,2015,8,25,0.997444275
1762829,130100,2015,8,26,0.310048203
1769381,130100,2015,8,27,0.804691586
1774361,130100,2015,8,28,1.710981527
1777124,130100,2015,8,29,6.164625795
1782581,130100,2015,8,30,46.15219174
1787688,130100,2015,8,31,10.88264853
1790723,130100,2015,9,1,3.705066713
1798032,130100,2015,9,2,0.05413638
1803555,130100,2015,9,3,0.112475128
1805463,130100,2015,9,4,8.696552165
1812149,130100,2015,9,5,21.23375938
1814335,130100,2015,9,6,4.282706825
1822342,130100,2015,9,7,0.000556196
1824307,130100,2015,9,8,2.587113355
1831578,130100,2015,9,9,3.315729718
1833842,130100,2015,9,10,18.60264473
1838106,130100,2015,9,11,0.299171483
1844916,130100,2015,9,12,0
1849144,130100,2015,9,13,0
1854257,130100,2015,9,14,0.004387766
1856597,130100,2015,9,15,0.000308998
1863664,130100,2015,9,16,0.001050592
1868273,130100,2015,9,17,0.455586073
1875381,130100,2015,9,18,0.312952779
1878415,130100,2015,9,19,0.066187287
1882287,130100,2015,9,20,0.101413015
1886916,130100,2015,9,21,0.070266056
1891774,130100,2015,9,22,0.965864717
1895442,130100,2015,9,23,0.005994553
1903894,130100,2015,9,24,0.13806013
1904653,130100,2015,9,25,0.010011522
1910236,130100,2015,9,26,0.030034567
1918043,130100,2015,9,27,3.854250755
1920624,130100,2015,9,28,8.611207181
1923941,130100,2015,9,29,6.968205027
1931676,130100,2015,9,30,4.10342643
1936883,130100,2015,10,1,0
1939316,130100,2015,10,2,0
1944020,130100,2015,10,3,0
1952113,130100,2015,10,4,0
1955446,130100,2015,10,5,0
1957429,130100,2015,10,6,0.022309627
1965714,130100,2015,10,7,0.203011427
1966762,130100,2015,10,8,0.034484133
1975250,130100,2015,10,9,0
1977817,130100,2015,10,10,0
1984112,130100,2015,10,11,0
1988130,130100,2015,10,12,0
1990903,130100,2015,10,13,0.121621457
1997272,130100,2015,10,14,0.076075211
2002761,130100,2015,10,15,0
2007363,130100,2015,10,16,0
2009953,130100,2015,10,17,0.003584372
2015248,130100,2015,10,18,0.689929847
2019325,130100,2015,10,19,0
2024773,130100,2015,10,20,0.504963889
2031067,130100,2015,10,21,6.228526493
2037810,130100,2015,10,22,6.931805158
2039395,130100,2015,10,23,0.085654137
2044789,130100,2015,10,24,0.956038601
2049654,130100,2015,10,25,5.681971596
2054201,130100,2015,10,26,0.001792186
2059260,130100,2015,10,27,0
2065007,130100,2015,10,28,0
2069888,130100,2015,10,29,0.000370797
2076391,130100,2015,10,30,0
2081103,130100,2015,10,31,0.001792186
2082065,130100,2015,11,1,0
2087425,130100,2015,11,2,0
2093226,130100,2015,11,3,0
2100089,130100,2015,11,4,0.020332043
2103698,130100,2015,11,5,18.60629111
2107663,130100,2015,11,6,13.03784507
2112091,130100,2015,11,7,0.247136286
2119006,130100,2015,11,8,0.004202367
2124144,130100,2015,11,9,0.049810414
2125993,130100,2015,11,10,0.476845103
2131306,130100,2015,11,11,0.361156402
2136286,130100,2015,11,12,1.086064797
2143427,130100,2015,11,13,0.462445818
2145325,130100,2015,11,14,0.006118152
2152778,130100,2015,11,15,9.779836072
2156580,130100,2015,11,16,0.066125487
2159573,130100,2015,11,17,6.62861665
2164946,130100,2015,11,18,0.525234128
2169793,130100,2015,11,19,0.513554023
2175973,130100,2015,11,20,1.413911245
2181012,130100,2015,11,21,8.70538958
2184306,130100,2015,11,22,5.050318675
2189236,130100,2015,11,23,0.820574052
2193973,130100,2015,11,24,2.659851399
2197580,130100,2015,11,25,3.329016655
2203509,130100,2015,11,26,0.002842778
2208633,130100,2015,11,27,0.001668587
2213620,130100,2015,11,28,0
2215639,130100,2015,11,29,0
2222747,130100,2015,11,30,0.051170004
2225711,130100,2015,12,1,0.024719809
2230836,130100,2015,12,2,0.007477742
2239343,130100,2015,12,3,0
2243601,130100,2015,12,4,0
2248978,130100,2015,12,5,0
2250162,130100,2015,12,6,0.92829061
2257601,130100,2015,12,7,0
2263121,130100,2015,12,8,0.312767379
2265440,130100,2015,12,9,0.003213575
2268277,130100,2015,12,10,0.001730387
2276101,130100,2015,12,11,0
2280765,130100,2015,12,12,0
2283198,130100,2015,12,13,0.79542164
2290577,130100,2015,12,14,0
2296269,130100,2015,12,15,0.001730387
2300740,130100,2015,12,16,0
2304671,130100,2015,12,17,0
2307147,130100,2015,12,18,0
2312269,130100,2015,12,19,6.18E-05
2316480,130100,2015,12,20,0
2321192,130100,2015,12,21,0
2327992,130100,2015,12,22,0
2333671,130100,2015,12,23,0.010814916
2339115,130100,2015,12,24,0.024410811
2341708,130100,2015,12,25,0
2349060,130100,2015,12,26,0.190836925
2353716,130100,2015,12,27,0.212466752
2355271,130100,2015,12,28,0
2361824,130100,2015,12,29,0
2366397,130100,2015,12,30,0
2369700,130100,2015,12,31,0
943,130100,2016,1,1,0
2317,130100,2016,1,2,0
4948,130100,2016,1,3,0.04299203
6141,130100,2016,1,4,0.371635395
7732,130100,2016,1,5,0.017503898
9740,130100,2016,1,6,0
11164,130100,2016,1,7,0
13031,130100,2016,1,8,0
14506,130100,2016,1,9,0
15591,130100,2016,1,10,0.065409302
18067,130100,2016,1,11,0.058223491
19621,130100,2016,1,12,0
22137,130100,2016,1,13,0
23767,130100,2016,1,14,0
25031,130100,2016,1,15,0
26192,130100,2016,1,16,0.319123693
28397,130100,2016,1,17,0.912905042
29247,130100,2016,1,18,0
31236,130100,2016,1,19,0.02487396
33544,130100,2016,1,20,0.018240904
34821,130100,2016,1,21,2.056124514
35948,130100,2016,1,22,0.6536631
38788,130100,2016,1,23,0.000184252
39679,130100,2016,1,24,0
42224,130100,2016,1,25,0
43724,130100,2016,1,26,0
45046,130100,2016,1,27,6.14E-05
47044,130100,2016,1,28,0.000245669
48592,130100,2016,1,29,1.416894466
50028,130100,2016,1,30,1.478373057
52077,130100,2016,1,31,0
53031,130100,2016,2,1,0
55505,130100,2016,2,2,0
57415,130100,2016,2,3,0
59028,130100,2016,2,4,6.14E-05
60602,130100,2016,2,5,0
61738,130100,2016,2,6,0
64916,130100,2016,2,7,0
65162,130100,2016,2,8,0
66734,130100,2016,2,9,0
68626,130100,2016,2,10,0.123878464
70168,130100,2016,2,11,0.228349096
72341,130100,2016,2,12,7.589997163
73982,130100,2016,2,13,0.603915181
76715,130100,2016,2,14,0
77727,130100,2016,2,15,0
79298,130100,2016,2,16,0
81000,130100,2016,2,17,0
82662,130100,2016,2,18,0.00042992
85278,130100,2016,2,19,0.304690657
85722,130100,2016,2,20,0.00675589
87770,130100,2016,2,21,0
89202,130100,2016,2,22,0.000491337
92238,130100,2016,2,23,0
92563,130100,2016,2,24,0
95733,130100,2016,2,25,0.007185811
96157,130100,2016,2,26,0
98075,130100,2016,2,27,0.517132703
100599,130100,2016,2,28,0.000675589
102262,130100,2016,2,29,0
104234,130100,2016,3,1,0
105745,130100,2016,3,2,0
106621,130100,2016,3,3,0
109111,130100,2016,3,4,0.005588964
110422,130100,2016,3,5,0
112615,130100,2016,3,6,0.000307086
113058,130100,2016,3,7,0.000737006
114847,130100,2016,3,8,0.155692567
117544,130100,2016,3,9,0.151946116
118720,130100,2016,3,10,0
121038,130100,2016,3,11,0.000859841
122404,130100,2016,3,12,0.008352737
124196,130100,2016,3,13,0
126022,130100,2016,3,14,0
127610,130100,2016,3,15,0.003562197
128823,130100,2016,3,16,0
130111,130100,2016,3,17,0
132043,130100,2016,3,18,0
134169,130100,2016,3,19,0
136302,130100,2016,3,20,0
138309,130100,2016,3,21,0.000798423
138858,130100,2016,3,22,0.29560091
141451,130100,2016,3,23,0.014433039
142039,130100,2016,3,24,0.100048595
143701,130100,2016,3,25,0.112761953
146118,130100,2016,3,26,0
148493,130100,2016,3,27,0
150167,130100,2016,3,28,0
151409,130100,2016,3,29,0
153610,130100,2016,3,30,0
154691,130100,2016,3,31,0.009949584
157116,130100,2016,4,1,0.211766454
158458,130100,2016,4,2,1.678163142
159306,130100,2016,4,3,0.037464483
161722,130100,2016,4,4,0.011853517
163134,130100,2016,4,5,0
165555,130100,2016,4,6,0.003807866
166883,130100,2016,4,7,0.001228344
168089,130100,2016,4,8,0
170473,130100,2016,4,9,0
171241,130100,2016,4,10,0
174083,130100,2016,4,11,3.367135767
176008,130100,2016,4,12,0.080456515
177823,130100,2016,4,13,0
178389,130100,2016,4,14,0
179700,130100,2016,4,15,6.883699542
182872,130100,2016,4,16,0.03162985
183822,130100,2016,4,17,0.039306999
186072,130100,2016,4,18,0.961056135
187975,130100,2016,4,19,0.231481372
188812,130100,2016,4,20,0.022908609
190137,130100,2016,4,21,0
193084,130100,2016,4,22,0
193704,130100,2016,4,23,0.108524166
195123,130100,2016,4,24,0.005527547
197141,130100,2016,4,25,0.001903933
199258,130100,2016,4,26,0.227857754
200789,130100,2016,4,27,3.955450995
202823,130100,2016,4,28,0.004114951
204636,130100,2016,4,29,0.343322067
205436,130100,2016,4,30,0.308928437
208048,130100,2016,5,1,0.535742108
209271,130100,2016,5,2,1.116318766
210817,130100,2016,5,3,0
213594,130100,2016,5,4,0.010072418
215274,130100,2016,5,5,0.011055093
217050,130100,2016,5,6,0
218251,130100,2016,5,7,0
220198,130100,2016,5,8,0
220665,130100,2016,5,9,0.013388946
222537,130100,2016,5,10,0.028497573
225478,130100,2016,5,11,0.043606202
226320,130100,2016,5,12,0.514676013
227917,130100,2016,5,13,5.952000809
229559,130100,2016,5,14,6.337086585
231399,130100,2016,5,15,0.000245669
233784,130100,2016,5,16,0
234350,130100,2016,5,17,0
236755,130100,2016,5,18,0
238272,130100,2016,5,19,0
239949,130100,2016,5,20,0
241668,130100,2016,5,21,0
244278,130100,2016,5,22,0.01222202
246165,130100,2016,5,23,1.208198853
246485,130100,2016,5,24,0.001658264
248034,130100,2016,5,25,0
250528,130100,2016,5,26,0
251601,130100,2016,5,27,0.000491337
254015,130100,2016,5,28,0
255733,130100,2016,5,29,0.000245669
256783,130100,2016,5,30,0
258753,130100,2016,5,31,0.789886428
260834,130100,2016,6,1,0
262697,130100,2016,6,2,0.137881582
264584,130100,2016,6,3,0.748061314
266570,130100,2016,6,4,7.142634422
267081,130100,2016,6,5,2.018352968
268551,130100,2016,6,6,0.974752142
270491,130100,2016,6,7,5.265848097
272015,130100,2016,6,8,0.016644057
274936,130100,2016,6,9,0.048335325
275524,130100,2016,6,10,1.282697929
278466,130100,2016,6,11,0.07640298
279745,130100,2016,6,12,0.791176179
281683,130100,2016,6,13,7.992034074
283311,130100,2016,6,14,14.12165337
285163,130100,2016,6,15,0.008536989
286061,130100,2016,6,16,0.000245669
288111,130100,2016,6,17,0.018732241
289391,130100,2016,6,18,0.65661113
291914,130100,2016,6,19,5.752824924
292515,130100,2016,6,20,1.383237857
294669,130100,2016,6,21,1.232458651
297060,130100,2016,6,22,1.797128239
298275,130100,2016,6,23,3.175022816
299393,130100,2016,6,24,0
302606,130100,2016,6,25,0
303269,130100,2016,6,26,0.072288029
305823,130100,2016,6,27,1.702422969
307283,130100,2016,6,28,7.0731715
308052,130100,2016,6,29,1.254937355
309593,130100,2016,6,30,14.94802164
311641,130100,2016,7,1,1.819852617
313970,130100,2016,7,2,8.942833583
315018,130100,2016,7,3,15.26524139
316623,130100,2016,7,4,9.837374811
319668,130100,2016,7,5,0.948219913
321410,130100,2016,7,6,0.039184165
322738,130100,2016,7,7,1.105325074
323395,130100,2016,7,8,5.437017762
325914,130100,2016,7,9,0.999196181
327053,130100,2016,7,10,0.013696032
329318,130100,2016,7,11,7.222783904
330837,130100,2016,7,12,42.08766148
332177,130100,2016,7,13,0.104716302
334821,130100,2016,7,14,13.45122337
335545,130100,2016,7,15,2.692406535
337162,130100,2016,7,16,5.070664243
339023,130100,2016,7,17,1.000793028
340307,130100,2016,7,18,6.516916169
342512,130100,2016,7,19,126.1246729
344614,130100,2016,7,20,64.40402584
345502,130100,2016,7,21,0.731478683
348736,130100,2016,7,22,0.2762545
350512,130100,2016,7,23,0.733505445
351645,130100,2016,7,24,19.52218942
353547,130100,2016,7,25,2.540153384
355563,130100,2016,7,26,0.064426628
357005,130100,2016,7,27,0.052020356
357660,130100,2016,7,28,4.20142683
360663,130100,2016,7,29,2.608080807
361883,130100,2016,7,30,3.875055894
363205,130100,2016,7,31,1.029904782
364715,130100,2016,8,1,4.032898059
366021,130100,2016,8,2,1.007917427
367684,130100,2016,8,3,0.830790268
369369,130100,2016,8,4,2.475358227
371625,130100,2016,8,5,7.326394531
372855,130100,2016,8,6,0.777173066
374990,130100,2016,8,7,8.692988406
376512,130100,2016,8,8,2.896250196
379016,130100,2016,8,9,0.439071456
381316,130100,2016,8,10,0.324344155
381914,130100,2016,8,11,1.107167591
384263,130100,2016,8,12,8.89400688
386281,130100,2016,8,13,4.987075449
388147,130100,2016,8,14,11.07714206
388219,130100,2016,8,15,26.46165553
390857,130100,2016,8,16,3.779306521
392083,130100,2016,8,17,1.910135884
393752,130100,2016,8,18,33.94798071
396269,130100,2016,8,19,2.827770067
397856,130100,2016,8,20,0.075358885
399742,130100,2016,8,21,0
401592,130100,2016,8,22,0.000921258
403110,130100,2016,8,23,5.101618498
404871,130100,2016,8,24,31.99737079
406582,130100,2016,8,25,0.640458406
408211,130100,2016,8,26,0.001105509
409521,130100,2016,8,27,0.010318087
410950,130100,2016,8,28,0
413142,130100,2016,8,29,0
413885,130100,2016,8,30,0.006817308
416258,130100,2016,8,31,0.054292791
417720,130100,2016,9,1,0
419709,130100,2016,9,2,0.000307086
421449,130100,2016,9,3,0.548701132
423065,130100,2016,9,4,0.771277009
425056,130100,2016,9,5,0.084878549
426251,130100,2016,9,6,2.870762086
428311,130100,2016,9,7,0.162448458
429599,130100,2016,9,8,0.029111746
431590,130100,2016,9,9,0.000122834
433586,130100,2016,9,10,2.503548716
435585,130100,2016,9,11,1.4312661
436893,130100,2016,9,12,0.265936416
437862,130100,2016,9,13,0.321948884
439532,130100,2016,9,14,0.073884873
441333,130100,2016,9,15,0.218706598
443094,130100,2016,9,16,0.057547903
444653,130100,2016,9,17,13.55593985
447542,130100,2016,9,18,6.748581781
448469,130100,2016,9,19,0.140645357
451340,130100,2016,9,20,0.021557433
451967,130100,2016,9,21,0.657163884
454446,130100,2016,9,22,1.606612156
455108,130100,2016,9,23,0.276377338
457090,130100,2016,9,24,0.014801541
459509,130100,2016,9,25,2.093036249
461437,130100,2016,9,26,0.230928618
461882,130100,2016,9,27,0.098267495
464220,130100,2016,9,28,0
465288,130100,2016,9,29,0
467576,130100,2016,9,30,0
469232,130100,2016,10,1,0
470718,130100,2016,10,2,0.026040886
471989,130100,2016,10,3,0.370714136
475076,130100,2016,10,4,0.701814169
476763,130100,2016,10,5,0
477370,130100,2016,10,6,8.338427002
479105,130100,2016,10,7,6.566848278
480716,130100,2016,10,8,0
482805,130100,2016,10,9,0.007984234
484876,130100,2016,10,10,0
487164,130100,2016,10,11,0.027944818
488012,130100,2016,10,12,0.01615272
489174,130100,2016,10,13,0.006694473
491203,130100,2016,10,14,0.02726923
492584,130100,2016,10,15,5.668069215
495193,130100,2016,10,16,0.000245669
496838,130100,2016,10,17,0.000368503
499108,130100,2016,10,18,0.000552755
500253,130100,2016,10,19,0.89533973
502491,130100,2016,10,20,15.44120158
504238,130100,2016,10,21,5.06249575
505455,130100,2016,10,22,6.982888286
