"","citycode","Year","Month","Day","Pre","p1"
"26442",130200,2015,5,24,0.0000647,0
"26443",130200,2015,5,25,0,0
"26444",130200,2015,5,26,0,0
"26445",130200,2015,5,27,0,0
"26446",130200,2015,5,28,0.732948205,0
"26447",130200,2015,5,29,0.825335552,0
"26448",130200,2015,5,30,0.00466145,0
"26449",130200,2015,5,31,0.025314261,0
"26450",130200,2015,6,1,7.926147611,0
"26451",130200,2015,6,2,0.017221466,0
"26452",130200,2015,6,3,0.023825186,0
"26453",130200,2015,6,4,6.774640154,0
"26454",130200,2015,6,5,0.022724567,0
"26455",130200,2015,6,6,0.085006714,0
"26456",130200,2015,6,7,0.108184476,0
"26457",130200,2015,6,8,0.118413769,0
"26458",130200,2015,6,9,1.12994834,0
"26459",130200,2015,6,10,24.36643307,0
"26460",130200,2015,6,11,0.546943422,0
"26461",130200,2015,6,12,0.352198409,0
"26462",130200,2015,6,13,3.456918105,0
"26463",130200,2015,6,14,0.0000647,0
"26464",130200,2015,6,15,0.161467435,0
"26465",130200,2015,6,16,0.217922768,0
"26466",130200,2015,6,17,5.228786907,0
"26467",130200,2015,6,18,0.528038655,0
"26468",130200,2015,6,19,5.53948542,0
"26469",130200,2015,6,20,0.004078768,0
"26470",130200,2015,6,21,0,0
"26471",130200,2015,6,22,0.128837288,0
"26472",130200,2015,6,23,1.800808637,0
"26473",130200,2015,6,24,0.551734357,0
"26474",130200,2015,6,25,0.936368685,0
"26475",130200,2015,6,26,2.604520262,0
"26476",130200,2015,6,27,0.213326063,0
"26477",130200,2015,6,28,0.608189693,0
"26478",130200,2015,6,29,8.47458019,0
"26479",130200,2015,6,30,0.017027239,0
"26480",130200,2015,7,1,0.090186103,0
"26481",130200,2015,7,2,0,0
"26482",130200,2015,7,3,0.059433482,0
"26483",130200,2015,7,4,0.854016418,0
"26484",130200,2015,7,5,0.002524952,0
"26485",130200,2015,7,6,0.025443746,0
"26486",130200,2015,7,7,0,0
"26487",130200,2015,7,8,0.0000647,0
"26488",130200,2015,7,9,0.022918793,0
"26489",130200,2015,7,10,0.455009283,0
"26490",130200,2015,7,11,0.068432671,0
"26491",130200,2015,7,12,0,0
"26492",130200,2015,7,13,0.009128672,0
"26493",130200,2015,7,14,0.062864827,0
"26494",130200,2015,7,15,0.136412146,0
"26495",130200,2015,7,16,2.314539205,0
"26496",130200,2015,7,17,1.182583861,0
"26497",130200,2015,7,18,9.89561008,0
"26498",130200,2015,7,19,4.519534369,0
"26499",130200,2015,7,20,2.631776762,0
"26500",130200,2015,7,21,13.68886459,0
"26501",130200,2015,7,22,3.205135079,0
"26502",130200,2015,7,23,1.743705886,0
"26503",130200,2015,7,24,4.072941626,0
"26504",130200,2015,7,25,0.428529658,0
"26505",130200,2015,7,26,7.852470879,0
"26506",130200,2015,7,27,7.987264422,0
"26507",130200,2015,7,28,2.490508971,0
"26508",130200,2015,7,29,28.68830883,0
"26509",130200,2015,7,30,3.768717205,0
"26510",130200,2015,7,31,0.042924182,0
"26511",130200,2015,8,1,14.48351222,0
"26512",130200,2015,8,2,8.303530803,0
"26513",130200,2015,8,3,20.53342653,0
"26514",130200,2015,8,4,0,0
"26515",130200,2015,8,5,0.546360734,0
"26516",130200,2015,8,6,2.330530579,0
"26517",130200,2015,8,7,3.395024394,0
"26518",130200,2015,8,8,0.071216591,0
"26519",130200,2015,8,9,0.090250844,0
"26520",130200,2015,8,10,0.975019879,0
"26521",130200,2015,8,11,0.299757101,0
"26522",130200,2015,8,12,0.445751115,0
"26523",130200,2015,8,13,0.0000647,0
"26524",130200,2015,8,14,0.148972162,0
"26525",130200,2015,8,15,0.00330186,0
"26526",130200,2015,8,16,0.001748044,0
"26527",130200,2015,8,17,0.041758819,0
"26528",130200,2015,8,18,0.582745946,0
"26529",130200,2015,8,19,14.28384675,0
"26530",130200,2015,8,20,0.333487872,0
"26531",130200,2015,8,21,0.919147214,0
"26532",130200,2015,8,22,13.31873278,0
"26533",130200,2015,8,23,5.184632554,0
"26534",130200,2015,8,24,3.237182524,0
"26535",130200,2015,8,25,8.553630532,0
"26536",130200,2015,8,26,2.394366554,0
"26537",130200,2015,8,27,0.005308873,0
"26538",130200,2015,8,28,3.518552809,0
"26539",130200,2015,8,29,4.065301985,0
"26540",130200,2015,8,30,2.082567346,0
"26541",130200,2015,8,31,11.50918375,1
"26542",130200,2015,9,1,12.10850371,1
"26543",130200,2015,9,2,0.268033357,0
"26544",130200,2015,9,3,0.007380629,0
"26545",130200,2015,9,4,6.11666352,0
"26546",130200,2015,9,5,0.35588873,0
"26547",130200,2015,9,6,0,0
"26548",130200,2015,9,7,0.003819799,0
"26549",130200,2015,9,8,0.0000647,0
"26550",130200,2015,9,9,0.078208764,0
"26551",130200,2015,9,10,1.468227131,0
"26552",130200,2015,9,11,0.261235404,0
"26553",130200,2015,9,12,0,0
"26554",130200,2015,9,13,0,0
"26555",130200,2015,9,14,0,0
"26556",130200,2015,9,15,0.008287022,0
"26557",130200,2015,9,16,0.000129485,0
"26558",130200,2015,9,17,0.168718578,0
"26559",130200,2015,9,18,5.405404023,0
"26560",130200,2015,9,19,0.0000647,0
"26561",130200,2015,9,20,0.000258969,0
"26562",130200,2015,9,21,0,0
"26563",130200,2015,9,22,3.39819675,0
"26564",130200,2015,9,23,0.304030102,0
"26565",130200,2015,9,24,12.01669916,0
"26566",130200,2015,9,25,0,0
"26567",130200,2015,9,26,0,0
"26568",130200,2015,9,27,7.001756313,0
"26569",130200,2015,9,28,6.306293814,0
"26570",130200,2015,9,29,2.03122667,0
"26571",130200,2015,9,30,7.935081986,0
"26572",130200,2015,10,1,0.037485825,0
"26573",130200,2015,10,2,0,0
"26574",130200,2015,10,3,0,0
"26575",130200,2015,10,4,0,0
"26576",130200,2015,10,5,0,0
"26577",130200,2015,10,6,0,0
"26578",130200,2015,10,7,2.098817703,0
"26579",130200,2015,10,8,0,0
"26580",130200,2015,10,9,0.001230105,0
"26581",130200,2015,10,10,0.069080093,0
"26582",130200,2015,10,11,0.069986488,0
"26583",130200,2015,10,12,0,0
"26584",130200,2015,10,13,0.000388454,0
"26585",130200,2015,10,14,0.174351164,0
"26586",130200,2015,10,15,0.002071755,0
"26587",130200,2015,10,16,0.000323712,0
"26588",130200,2015,10,17,0.001683301,0
"26589",130200,2015,10,18,0.014955483,0
"26590",130200,2015,10,19,0.010941458,0
"26591",130200,2015,10,20,0.947504386,0
"26592",130200,2015,10,21,1.788637074,0
"26593",130200,2015,10,22,5.672789911,0
"26594",130200,2015,10,23,0.118478513,0
"26595",130200,2015,10,24,0,0
"26596",130200,2015,10,25,0.074971647,0
"26597",130200,2015,10,26,0.074453709,0
"26598",130200,2015,10,27,0.000582681,0
"26599",130200,2015,10,28,0,0
"26600",130200,2015,10,29,0,0
"26601",130200,2015,10,30,0,0
"26602",130200,2015,10,31,0,0
"26603",130200,2015,11,1,0,0
"26604",130200,2015,11,2,0,0
"26605",130200,2015,11,3,0,0
"26606",130200,2015,11,4,0.014243318,0
"26607",130200,2015,11,5,1.312262818,0
"26608",130200,2015,11,6,17.38435855,0
"26609",130200,2015,11,7,1.810843707,0
"26610",130200,2015,11,8,0.132721831,0
"26611",130200,2015,11,9,0.01262476,0
"26612",130200,2015,11,10,0.318273419,0
"26613",130200,2015,11,11,0.159848877,0
"26614",130200,2015,11,12,0.038456959,0
"26615",130200,2015,11,13,1.282092875,0
"26616",130200,2015,11,14,0.05522523,0
"26617",130200,2015,11,15,0.224073293,0
"26618",130200,2015,11,16,0.003819799,0
"26619",130200,2015,11,17,0.165675686,0
"26620",130200,2015,11,18,0.011006202,0
"26621",130200,2015,11,19,0.570639121,0
"26622",130200,2015,11,20,3.896842378,0
"26623",130200,2015,11,21,2.157280016,0
"26624",130200,2015,11,22,4.809385942,0
"26625",130200,2015,11,23,0,0
"26626",130200,2015,11,24,0.33290519,0
"26627",130200,2015,11,25,0.010358777,0
"26628",130200,2015,11,26,0,0
"26629",130200,2015,11,27,0.000323712,0
"26630",130200,2015,11,28,0.781634458,0
"26631",130200,2015,11,29,0.009452384,0
"26632",130200,2015,11,30,0.236244856,0
"26633",130200,2015,12,1,0.334135297,0
"26634",130200,2015,12,2,0.007251144,0
"26635",130200,2015,12,3,0,0
"26636",130200,2015,12,4,0,0
"26637",130200,2015,12,5,0,0
"26638",130200,2015,12,6,0.071864015,0
"26639",130200,2015,12,7,0.011718366,0
"26640",130200,2015,12,8,0.501300064,0
"26641",130200,2015,12,9,0.133757708,0
"26642",130200,2015,12,10,0.000453196,0
"26643",130200,2015,12,11,0,0
"26644",130200,2015,12,12,0,0
"26645",130200,2015,12,13,0.25003498,0
"26646",130200,2015,12,14,0.050045841,0
"26647",130200,2015,12,15,0,0
"26648",130200,2015,12,16,0,0
"26649",130200,2015,12,17,0,0
"26650",130200,2015,12,18,0,0
"26651",130200,2015,12,19,0,0
"26652",130200,2015,12,20,0.000129485,0
"26653",130200,2015,12,21,0,0
"26654",130200,2015,12,22,0.00110062,0
"26655",130200,2015,12,23,0.00466145,0
"26656",130200,2015,12,24,0.003755057,0
"26657",130200,2015,12,25,0.002136498,0
"26658",130200,2015,12,26,0,0
"26659",130200,2015,12,27,0,0
"26660",130200,2015,12,28,0,0
"26661",130200,2015,12,29,0.008287022,0
"26662",130200,2015,12,30,0.012495275,0
"26663",130200,2015,12,31,0.000323712,0
"26664",130200,2016,1,1,0,0
"26665",130200,2016,1,2,0,0
"26666",130200,2016,1,3,0,0
"26667",130200,2016,1,4,0.0000643,0
"26668",130200,2016,1,5,0,0
"26669",130200,2016,1,6,0,0
"26670",130200,2016,1,7,0,0
"26671",130200,2016,1,8,0,0
"26672",130200,2016,1,9,0,0
"26673",130200,2016,1,10,0.030691045,0
"26674",130200,2016,1,11,0,0
"26675",130200,2016,1,12,0,0
"26676",130200,2016,1,13,0,0
"26677",130200,2016,1,14,0,0
"26678",130200,2016,1,15,0,0
"26679",130200,2016,1,16,0.787029059,0
"26680",130200,2016,1,17,0.010101665,0
"26681",130200,2016,1,18,0,0
"26682",130200,2016,1,19,0,0
"26683",130200,2016,1,20,0.167610423,0
"26684",130200,2016,1,21,1.726548219,0
"26685",130200,2016,1,22,0.080942001,0
"26686",130200,2016,1,23,0,0
"26687",130200,2016,1,24,0,0
"26688",130200,2016,1,25,0,0
"26689",130200,2016,1,26,0,0
"26690",130200,2016,1,27,0,0
"26691",130200,2016,1,28,0,0
"26692",130200,2016,1,29,0.00495432,0
"26693",130200,2016,1,30,0.054497516,0
"26694",130200,2016,1,31,0,0
"26695",130200,2016,2,1,0,0
"26696",130200,2016,2,2,0,0
"26697",130200,2016,2,3,0,0
"26698",130200,2016,2,4,0,0
"26699",130200,2016,2,5,0,0
"26700",130200,2016,2,6,0,0
"26701",130200,2016,2,7,0,0
"26702",130200,2016,2,8,0,0
"26703",130200,2016,2,9,0,0
"26704",130200,2016,2,10,0,0
"26705",130200,2016,2,11,0.066272068,0
"26706",130200,2016,2,12,5.410631764,0
"26707",130200,2016,2,13,2.140008729,0
"26708",130200,2016,2,14,0,0
"26709",130200,2016,2,15,0,0
"26710",130200,2016,2,16,0,0
"26711",130200,2016,2,17,0,0
"26712",130200,2016,2,18,0.005533396,0
"26713",130200,2016,2,19,0.135053467,0
"26714",130200,2016,2,20,0,0
"26715",130200,2016,2,21,0,0
"26716",130200,2016,2,22,0,0
"26717",130200,2016,2,23,0.001544204,0
"26718",130200,2016,2,24,0,0
"26719",130200,2016,2,25,0,0
"26720",130200,2016,2,26,0.03049802,0
"26721",130200,2016,2,27,0.048835437,0
"26722",130200,2016,2,28,0,0
"26723",130200,2016,2,29,0,0
"26724",130200,2016,3,1,0,0
"26725",130200,2016,3,2,0,0
"26726",130200,2016,3,3,0,0
"26727",130200,2016,3,4,3.241154502,0
"26728",130200,2016,3,5,0,0
"26729",130200,2016,3,6,0.091301034,0
"26730",130200,2016,3,7,0,0
"26731",130200,2016,3,8,0,0
"26732",130200,2016,3,9,0,0
"26733",130200,2016,3,10,0,0
"26734",130200,2016,3,11,0,0
"26735",130200,2016,3,12,0.435336708,0
"26736",130200,2016,3,13,0,0
"26737",130200,2016,3,14,0,0
"26738",130200,2016,3,15,0,0
"26739",130200,2016,3,16,0,0
"26740",130200,2016,3,17,0,0
"26741",130200,2016,3,18,0,0
"26742",130200,2016,3,19,0,0
"26743",130200,2016,3,20,0,0
"26744",130200,2016,3,21,0,0
"26745",130200,2016,3,22,0.090786298,0
"26746",130200,2016,3,23,0,0
"26747",130200,2016,3,24,0,0
"26748",130200,2016,3,25,0,0
"26749",130200,2016,3,26,0,0
"26750",130200,2016,3,27,0,0
"26751",130200,2016,3,28,0.012096261,0
"26752",130200,2016,3,29,0.000836444,0
"26753",130200,2016,3,30,0,0
"26754",130200,2016,3,31,0.628941225,0
"26755",130200,2016,4,1,0.902136567,0
"26756",130200,2016,4,2,0.247587299,0
"26757",130200,2016,4,3,0,0
"26758",130200,2016,4,4,0.003024065,0
"26759",130200,2016,4,5,0,0
"26760",130200,2016,4,6,0.161304925,0
"26761",130200,2016,4,7,0.00817141,0
"26762",130200,2016,4,8,0,0
"26763",130200,2016,4,9,0,0
"26764",130200,2016,4,10,0,0
"26765",130200,2016,4,11,2.161884919,0
"26766",130200,2016,4,12,1.767212245,0
"26767",130200,2016,4,13,0.003088407,0
"26768",130200,2016,4,14,0,0
"26769",130200,2016,4,15,0.571548329,0
"26770",130200,2016,4,16,4.430770297,0
"26771",130200,2016,4,17,0.053146338,0
"26772",130200,2016,4,18,0.068717057,0
"26773",130200,2016,4,19,2.133381492,0
"26774",130200,2016,4,20,0,0
"26775",130200,2016,4,21,0,0
"26776",130200,2016,4,22,0,0
"26777",130200,2016,4,23,0,0
"26778",130200,2016,4,24,0,0
"26779",130200,2016,4,25,0,0
"26780",130200,2016,4,26,0,0
"26781",130200,2016,4,27,0,0
"26782",130200,2016,4,28,0.048513728,0
"26783",130200,2016,4,29,0.074379136,0
"26784",130200,2016,4,30,0,0
"26785",130200,2016,5,1,0.051666477,0
"26786",130200,2016,5,2,28.61389802,0
"26787",130200,2016,5,3,0.129069678,0
"26788",130200,2016,5,4,5.331040937,0
"26789",130200,2016,5,5,7.633641432,0
"26790",130200,2016,5,6,0,0
"26791",130200,2016,5,7,0,0
"26792",130200,2016,5,8,0,0
"26793",130200,2016,5,9,0.000128684,0
"26794",130200,2016,5,10,0.00495432,0
"26795",130200,2016,5,11,4.635956328,0
"26796",130200,2016,5,12,5.089823484,0
"26797",130200,2016,5,13,1.027410072,0
"26798",130200,2016,5,14,6.897184998,0
"26799",130200,2016,5,15,0.000579076,0
"26800",130200,2016,5,16,0,0
"26801",130200,2016,5,17,0,0
"26802",130200,2016,5,18,0,0
"26803",130200,2016,5,19,0,0
"26804",130200,2016,5,20,0,0
"26805",130200,2016,5,21,0,0
"26806",130200,2016,5,22,0.000579076,0
"26807",130200,2016,5,23,1.396925101,0
"26808",130200,2016,5,24,0.413910887,0
"26809",130200,2016,5,25,0.016600188,0
"26810",130200,2016,5,26,0,0
"26811",130200,2016,5,27,0,0
"26812",130200,2016,5,28,0,0
"26813",130200,2016,5,29,0,0
"26814",130200,2016,5,30,0.398404514,0
"26815",130200,2016,5,31,0.0000643,0
"26816",130200,2016,6,1,0,0
"26817",130200,2016,6,2,0,0
"26818",130200,2016,6,3,0.038862455,0
"26819",130200,2016,6,4,0.069231792,0
"26820",130200,2016,6,5,0.041886521,0
"26821",130200,2016,6,6,3.936367777,0
"26822",130200,2016,6,7,1.546841519,0
"26823",130200,2016,6,8,0.215609411,0
"26824",130200,2016,6,9,2.622443616,0
"26825",130200,2016,6,10,29.69529067,0
"26826",130200,2016,6,11,0.029404208,0
"26827",130200,2016,6,12,0.289409475,0
"26828",130200,2016,6,13,14.09870672,1
"26829",130200,2016,6,14,17.95992335,1
"26830",130200,2016,6,15,0.079204772,0
"26831",130200,2016,6,16,0.001994596,0
"26832",130200,2016,6,17,4.502318379,0
"26833",130200,2016,6,18,0.186591262,0
"26834",130200,2016,6,19,0.399498324,0
"26835",130200,2016,6,20,2.666646432,0
"26836",130200,2016,6,21,0.634088568,0
"26837",130200,2016,6,22,7.75595531,0
"26838",130200,2016,6,23,1.702355697,0
"26839",130200,2016,6,24,0.033908136,0
"26840",130200,2016,6,25,0,0
"26841",130200,2016,6,26,0.000514735,0
"26842",130200,2016,6,27,1.282589705,0
"26843",130200,2016,6,28,15.10514135,0
"26844",130200,2016,6,29,5.441065373,0
"26845",130200,2016,6,30,3.334514485,0
"26846",130200,2016,7,1,0.001158153,0
"26847",130200,2016,7,2,0.003924851,0
"26848",130200,2016,7,3,0.086411056,0
"26849",130200,2016,7,4,0.184725347,0
"26850",130200,2016,7,5,0.00070776,0
"26851",130200,2016,7,6,0,0
"26852",130200,2016,7,7,0.008943512,0
"26853",130200,2016,7,8,0.336057293,0
"26854",130200,2016,7,9,0.536353357,0
"26855",130200,2016,7,10,0.029532892,0
"26856",130200,2016,7,11,0.013576123,0
"26857",130200,2016,7,12,1.149209119,0
"26858",130200,2016,7,13,0,0
"26859",130200,2016,7,14,1.427101418,0
"26860",130200,2016,7,15,0.502766939,0
"26861",130200,2016,7,16,0.074121769,0
"26862",130200,2016,7,17,0.07907609,0
"26863",130200,2016,7,18,5.364563022,0
"26864",130200,2016,7,19,14.00161499,1
"26865",130200,2016,7,20,144.3692584,1
"26866",130200,2016,7,21,12.64104295,1
"26867",130200,2016,7,22,1.226354966,0
"26868",130200,2016,7,23,2.837602653,0
"26869",130200,2016,7,24,18.23530641,1
"26870",130200,2016,7,25,22.80016501,1
"26871",130200,2016,7,26,0.028760791,0
"26872",130200,2016,7,27,0.000643418,0
"26873",130200,2016,7,28,6.067046882,0
"26874",130200,2016,7,29,0.890941088,0
"26875",130200,2016,7,30,18.85749161,1
"26876",130200,2016,7,31,18.1000595,1
"26877",130200,2016,8,1,3.62533949,0
"26878",130200,2016,8,2,0.529597466,0
"26879",130200,2016,8,3,0.069231791,0
"26880",130200,2016,8,4,0.016278479,0
"26881",130200,2016,8,5,0.31012754,0
"26882",130200,2016,8,6,17.01577167,1
"26883",130200,2016,8,7,9.693351581,1
"26884",130200,2016,8,8,0.308454652,0
"26885",130200,2016,8,9,0.941063366,0
"26886",130200,2016,8,10,0.849826664,0
"26887",130200,2016,8,11,4.16388045,0
"26888",130200,2016,8,12,12.73420996,0
"26889",130200,2016,8,13,0.010809425,0
"26890",130200,2016,8,14,0.072513224,0
"26891",130200,2016,8,15,0.312572531,0
"26892",130200,2016,8,16,0,0
"26893",130200,2016,8,17,2.117617768,0
"26894",130200,2016,8,18,57.44038132,0
"26895",130200,2016,8,19,7.294302674,0
"26896",130200,2016,8,20,0.011645868,0
"26897",130200,2016,8,21,0.125530879,0
"26898",130200,2016,8,22,0.070904679,0
"26899",130200,2016,8,23,1.081778912,0
"26900",130200,2016,8,24,20.55006751,0
"26901",130200,2016,8,25,0.433342105,0
"26902",130200,2016,8,26,0,0
"26903",130200,2016,8,27,0.349376042,0
"26904",130200,2016,8,28,0,0
"26905",130200,2016,8,29,0,0
"26906",130200,2016,8,30,0.030755387,0
"26907",130200,2016,8,31,0.158152181,0
"26908",130200,2016,9,1,0.296101024,0
"26909",130200,2016,9,2,1.189744455,0
"26910",130200,2016,9,3,0.693797769,0
"26911",130200,2016,9,4,4.598831175,0
"26912",130200,2016,9,5,0.041243103,0
"26913",130200,2016,9,6,0.203770524,0
"26914",130200,2016,9,7,0.069296133,0
"26915",130200,2016,9,8,0.14792183,0
"26916",130200,2016,9,9,0.083258306,0
"26917",130200,2016,9,10,0.674688255,0
"26918",130200,2016,9,11,21.62727802,0
"26919",130200,2016,9,12,1.374341136,0
"26920",130200,2016,9,13,1.074443937,0
"26921",130200,2016,9,14,0.327242463,0
"26922",130200,2016,9,15,0.261356444,0
"26923",130200,2016,9,16,8.254668527,0
"26924",130200,2016,9,17,0.067944954,0
"26925",130200,2016,9,18,0.0000643,0
"26926",130200,2016,9,19,0,0
"26927",130200,2016,9,20,0,0
"26928",130200,2016,9,21,0.951486726,0
"26929",130200,2016,9,22,2.037769563,0
"26930",130200,2016,9,23,1.135954714,0
"26931",130200,2016,9,24,0.000450393,0
"26932",130200,2016,9,25,0.765731913,0
"26933",130200,2016,9,26,0.336893734,0
"26934",130200,2016,9,27,0,0
"26935",130200,2016,9,28,0,0
"26936",130200,2016,9,29,0,0
"26937",130200,2016,9,30,0,0
"26938",130200,2016,10,1,0,0
"26939",130200,2016,10,2,0.202548028,0
"26940",130200,2016,10,3,0.146248941,0
"26941",130200,2016,10,4,10.28368763,0
"26942",130200,2016,10,5,0.01312573,0
"26943",130200,2016,10,6,2.417128897,0
"26944",130200,2016,10,7,4.510361091,0
"26945",130200,2016,10,8,0,0
"26946",130200,2016,10,9,0,0
"26947",130200,2016,10,10,0,0
"26948",130200,2016,10,11,0.000193025,0
"26949",130200,2016,10,12,0.001222494,0
"26950",130200,2016,10,13,0,0
"26951",130200,2016,10,14,0,0
"26952",130200,2016,10,15,4.612921915,0
"26953",130200,2016,10,16,0.291918804,0
"26954",130200,2016,10,17,0,0
"26955",130200,2016,10,18,0.049993589,0
"26956",130200,2016,10,19,0.569425047,0
"26957",130200,2016,10,20,0.700489316,0
"26958",130200,2016,10,21,9.846999776,0
"26959",130200,2016,10,22,0.003088407,0
"26960",130200,2016,10,23,0,0
"26961",130200,2016,10,24,0.0070776,0
"26962",130200,2016,10,25,0.039570215,0
"26963",130200,2016,10,26,0.002187622,0
"26964",130200,2016,10,27,8.334838475,0
"26965",130200,2016,10,28,0,0
"26966",130200,2016,10,29,0.007013257,0
"26967",130200,2016,10,30,0.095032857,0
"26968",130200,2016,10,31,0,0
"26969",130200,2016,11,1,0,0
"26970",130200,2016,11,2,0,0
"26971",130200,2016,11,3,0.000257367,0
"26972",130200,2016,11,4,0.010938108,0
"26973",130200,2016,11,5,0.001737229,0
"26974",130200,2016,11,6,0.502831268,0
"26975",130200,2016,11,7,0.029275525,0
"26976",130200,2016,11,8,0,0
"26977",130200,2016,11,9,0.000514735,0
"26978",130200,2016,11,10,2.546520272,0
"26979",130200,2016,11,11,0,0
"26980",130200,2016,11,12,0.001672887,0
"26981",130200,2016,11,13,0.009522588,0
"26982",130200,2016,11,14,0,0
"26983",130200,2016,11,15,0.001093811,0
"26984",130200,2016,11,16,0,0
"26985",130200,2016,11,17,0.045747029,0
"26986",130200,2016,11,18,0.24269732,0
"26987",130200,2016,11,19,0.299639825,0
"26988",130200,2016,11,20,5.929098065,0
"26989",130200,2016,11,21,1.90728436,0
"26990",130200,2016,11,22,0,0
"26991",130200,2016,11,23,0,0
"26992",130200,2016,11,24,0,0
"26993",130200,2016,11,25,0,0
"26994",130200,2016,11,26,0,0
"26995",130200,2016,11,27,0,0
"26996",130200,2016,11,28,0,0
"26997",130200,2016,11,29,1.283426145,0
"26998",130200,2016,11,30,0.127718501,0
"26999",130200,2016,12,1,0,0
"27000",130200,2016,12,2,0,0
"27001",130200,2016,12,3,0.000836444,0
"27002",130200,2016,12,4,0.004568269,0
"27003",130200,2016,12,5,0.007334967,0
"27004",130200,2016,12,6,0,0
"27005",130200,2016,12,7,0.151975362,0
"27006",130200,2016,12,8,0.009007854,0
"27007",130200,2016,12,9,0,0
"27008",130200,2016,12,10,0,0
"27009",130200,2016,12,11,0.005147345,0
"27010",130200,2016,12,12,0.260841711,0
"27011",130200,2016,12,13,0,0
"27012",130200,2016,12,14,0,0
"27013",130200,2016,12,15,0,0
"27014",130200,2016,12,16,0,0
"27015",130200,2016,12,17,0.000128684,0
"27016",130200,2016,12,18,0.000514735,0
"27017",130200,2016,12,19,0.001029469,0
"27018",130200,2016,12,20,0.219469928,0
"27019",130200,2016,12,21,0.144962105,0
"27020",130200,2016,12,22,0.008364436,0
"27021",130200,2016,12,23,0,0
"27022",130200,2016,12,24,0,0
"27023",130200,2016,12,25,1.103076047,0
"27024",130200,2016,12,26,0.408248804,0
"27025",130200,2016,12,27,0,0
"27026",130200,2016,12,28,0,0
"27027",130200,2016,12,29,0,0
"27028",130200,2016,12,30,0,0
"27029",130200,2016,12,31,0,0
"27030",130200,2017,1,1,0,0
"27031",130200,2017,1,2,0,0
"27032",130200,2017,1,3,0,0
"27033",130200,2017,1,4,0,0
"27034",130200,2017,1,5,0.060804808,0
"27035",130200,2017,1,6,0.007621617,0
"27036",130200,2017,1,7,2.218618934,0
"27037",130200,2017,1,8,0.009358897,0
"27038",130200,2017,1,9,0,0
"27039",130200,2017,1,10,0,0
"27040",130200,2017,1,11,0,0
"27041",130200,2017,1,12,0.004091015,0
"27042",130200,2017,1,13,0,0
"27043",130200,2017,1,14,0.016195935,0
"27044",130200,2017,1,15,0.083725698,0
"27045",130200,2017,1,16,0.170309505,0
"27046",130200,2017,1,17,0.181629844,0
"27047",130200,2017,1,18,1.54035111,0
"27048",130200,2017,1,19,5.408377553,0
"27049",130200,2017,1,20,0,0
"27050",130200,2017,1,21,0,0
"27051",130200,2017,1,22,0,0
"27052",130200,2017,1,23,0,0
"27053",130200,2017,1,24,0,0
"27054",130200,2017,1,25,0,0
"27055",130200,2017,1,26,0.000168124,0
"27056",130200,2017,1,27,0,0
"27057",130200,2017,1,28,0.015131151,0
"27058",130200,2017,1,29,0.000056,0
"27059",130200,2017,1,30,0,0
"27060",130200,2017,1,31,0,0
"27061",130200,2017,2,1,0,0
"27062",130200,2017,2,2,0,0
"27063",130200,2017,2,3,0.122954608,0
"27064",130200,2017,2,4,0.258798712,0
"27065",130200,2017,2,5,0,0
"27066",130200,2017,2,6,0,0
"27067",130200,2017,2,7,0.037547669,0
"27068",130200,2017,2,8,0,0
"27069",130200,2017,2,9,0,0
"27070",130200,2017,2,10,0,0
"27071",130200,2017,2,11,0,0
"27072",130200,2017,2,12,0,0
"27073",130200,2017,2,13,0,0
"27074",130200,2017,2,14,0,0
"27075",130200,2017,2,15,0,0
"27076",130200,2017,2,16,0.476575198,0
"27077",130200,2017,2,17,0.00431518,0
"27078",130200,2017,2,18,0.000168124,0
"27079",130200,2017,2,19,0,0
"27080",130200,2017,2,20,0,0
"27081",130200,2017,2,21,5.809072826,0
"27082",130200,2017,2,22,0.000560413,0
"27083",130200,2017,2,23,0,0
"27084",130200,2017,2,24,0,0
"27085",130200,2017,2,25,0,0
"27086",130200,2017,2,26,0,0
"27087",130200,2017,2,27,0.001905404,0
"27088",130200,2017,2,28,0.062766254,0
"27089",130200,2017,3,1,0.266196166,0
"27090",130200,2017,3,2,0,0
"27091",130200,2017,3,3,0,0
"27092",130200,2017,3,4,0,0
"27093",130200,2017,3,5,0.077336991,0
"27094",130200,2017,3,6,0.051445912,0
"27095",130200,2017,3,7,0,0
"27096",130200,2017,3,8,0,0
"27097",130200,2017,3,9,0,0
"27098",130200,2017,3,10,0,0
"27099",130200,2017,3,11,0,0
"27100",130200,2017,3,12,0,0
"27101",130200,2017,3,13,0,0
"27102",130200,2017,3,14,0,0
"27103",130200,2017,3,15,0,0
"27104",130200,2017,3,16,0,0
"27105",130200,2017,3,17,0.012553251,0
"27106",130200,2017,3,18,0,0
"27107",130200,2017,3,19,0.005379965,0
"27108",130200,2017,3,20,0.032111664,0
"27109",130200,2017,3,21,0,0
"27110",130200,2017,3,22,0.207857175,0
"27111",130200,2017,3,23,1.113876833,0
"27112",130200,2017,3,24,6.110350823,0
"27113",130200,2017,3,25,0.230049526,0
"27114",130200,2017,3,26,0.037547669,0
"27115",130200,2017,3,27,0,0
"27116",130200,2017,3,28,0,0
"27117",130200,2017,3,29,0.009022649,0
"27118",130200,2017,3,30,0.363259697,0
"27119",130200,2017,3,31,0.000896661,0
"27120",130200,2017,4,1,0.005772254,0
"27121",130200,2017,4,2,0,0
