,citycode,VAR21,Year,Month,Day,incidence_n
9100,130100,FLU,2021,7,12,3
9101,130100,FLU,2021,7,13,9
9102,130100,FLU,2021,7,14,10
9103,130100,FLU,2021,7,15,14
9104,130100,FLU,2021,7,16,11
9105,130100,FLU,2021,7,17,5
9106,130100,FLU,2021,7,18,9
9107,130100,FLU,2021,7,19,12
9108,130100,FLU,2021,7,20,19
9109,130100,FLU,2021,7,21,8
9110,130100,FLU,2021,7,22,8
9111,130100,FLU,2021,7,23,5
9112,130100,FLU,2021,7,24,4
9113,130100,FLU,2021,7,25,9
9114,130100,FLU,2021,7,26,8
9115,130100,FLU,2021,7,27,8
9116,130100,FLU,2021,7,28,6
9117,130100,FLU,2021,7,29,6
9118,130100,FLU,2021,7,30,5
9119,130100,FLU,2021,7,31,4
9120,130100,FLU,2021,8,1,30
9121,130100,FLU,2021,8,2,7
9122,130100,FLU,2021,8,3,10
9123,130100,FLU,2021,8,4,10
9124,130100,FLU,2021,8,5,5
9125,130100,FLU,2021,8,6,13
9126,130100,FLU,2021,8,7,6
9127,130100,FLU,2021,8,8,3
9128,130100,FLU,2021,8,9,4
9129,130100,FLU,2021,8,10,12
9130,130100,FLU,2021,8,11,11
9131,130100,FLU,2021,8,12,3
9132,130100,FLU,2021,8,13,7
9133,130100,FLU,2021,8,14,3
9134,130100,FLU,2021,8,15,9
9135,130100,FLU,2021,8,16,3
9136,130100,FLU,2021,8,17,6
9137,130100,FLU,2021,8,18,10
9138,130100,FLU,2021,8,19,6
9139,130100,FLU,2021,8,20,9
9140,130100,FLU,2021,8,21,3
9141,130100,FLU,2021,8,22,5
9142,130100,FLU,2021,8,23,3
9143,130100,FLU,2021,8,24,5
9144,130100,FLU,2021,8,25,4
9145,130100,FLU,2021,8,26,3
9146,130100,FLU,2021,8,27,6
9147,130100,FLU,2021,8,28,5
9148,130100,FLU,2021,8,29,1
9149,130100,FLU,2021,8,30,4
9150,130100,FLU,2021,8,31,10
9151,130100,FLU,2021,9,1,34
9152,130100,FLU,2021,9,2,8
9153,130100,FLU,2021,9,3,8
9154,130100,FLU,2021,9,4,4
9155,130100,FLU,2021,9,5,5
9156,130100,FLU,2021,9,6,7
9157,130100,FLU,2021,9,7,6
9158,130100,FLU,2021,9,8,10
9159,130100,FLU,2021,9,9,7
9160,130100,FLU,2021,9,10,11
9161,130100,FLU,2021,9,11,6
9162,130100,FLU,2021,9,12,5
9163,130100,FLU,2021,9,13,6
9164,130100,FLU,2021,9,14,10
9165,130100,FLU,2021,9,15,7
9166,130100,FLU,2021,9,16,4
9167,130100,FLU,2021,9,17,4
9168,130100,FLU,2021,9,18,6
9169,130100,FLU,2021,9,19,4
9170,130100,FLU,2021,9,20,7
9171,130100,FLU,2021,9,21,3
9172,130100,FLU,2021,9,22,13
9173,130100,FLU,2021,9,23,10
9174,130100,FLU,2021,9,24,10
9175,130100,FLU,2021,9,25,2
9176,130100,FLU,2021,9,26,3
9177,130100,FLU,2021,9,27,7
9178,130100,FLU,2021,9,28,8
9179,130100,FLU,2021,9,29,4
9180,130100,FLU,2021,9,30,9
9181,130100,FLU,2021,10,1,40
9182,130100,FLU,2021,10,2,5
9183,130100,FLU,2021,10,3,2
9184,130100,FLU,2021,10,4,5
9185,130100,FLU,2021,10,5,3
9186,130100,FLU,2021,10,6,3
9187,130100,FLU,2021,10,7,6
9188,130100,FLU,2021,10,8,9
9189,130100,FLU,2021,10,9,8
9190,130100,FLU,2021,10,10,15
9191,130100,FLU,2021,10,11,7
9192,130100,FLU,2021,10,12,10
9193,130100,FLU,2021,10,13,10
9194,130100,FLU,2021,10,14,2
9195,130100,FLU,2021,10,15,8
9196,130100,FLU,2021,10,16,8
9197,130100,FLU,2021,10,17,1
9198,130100,FLU,2021,10,18,5
9199,130100,FLU,2021,10,19,8
9200,130100,FLU,2021,10,20,14
9201,130100,FLU,2021,10,21,4
9202,130100,FLU,2021,10,22,3
9203,130100,FLU,2021,10,23,9
9204,130100,FLU,2021,10,24,10
9205,130100,FLU,2021,10,25,9
9206,130100,FLU,2021,10,26,5
9207,130100,FLU,2021,10,27,6
9208,130100,FLU,2021,10,28,6
9209,130100,FLU,2021,10,29,3
9210,130100,FLU,2021,10,30,3
9211,130100,FLU,2021,10,31,3
9212,130100,FLU,2021,11,1,16
9213,130100,FLU,2021,11,2,7
9214,130100,FLU,2021,11,3,6
9215,130100,FLU,2021,11,4,7
9216,130100,FLU,2021,11,5,7
9217,130100,FLU,2021,11,6,12
9218,130100,FLU,2021,11,7,6
9219,130100,FLU,2021,11,8,7
9220,130100,FLU,2021,11,9,3
9221,130100,FLU,2021,11,10,11
9222,130100,FLU,2021,11,11,7
9223,130100,FLU,2021,11,12,6
9224,130100,FLU,2021,11,13,3
9225,130100,FLU,2021,11,14,5
9226,130100,FLU,2021,11,15,9
9227,130100,FLU,2021,11,16,2
9228,130100,FLU,2021,11,17,7
9229,130100,FLU,2021,11,18,5
9230,130100,FLU,2021,11,19,6
9231,130100,FLU,2021,11,20,13
9232,130100,FLU,2021,11,21,2
9233,130100,FLU,2021,11,22,6
9234,130100,FLU,2021,11,23,5
9235,130100,FLU,2021,11,25,9
9236,130100,FLU,2021,11,26,5
9237,130100,FLU,2021,11,27,5
9238,130100,FLU,2021,11,28,4
9239,130100,FLU,2021,11,29,10
9240,130100,FLU,2021,11,30,2
9241,130100,FLU,2021,12,1,37
9242,130100,FLU,2021,12,2,6
9243,130100,FLU,2021,12,3,6
9244,130100,FLU,2021,12,4,2
9245,130100,FLU,2021,12,5,2
9246,130100,FLU,2021,12,6,2
9247,130100,FLU,2021,12,7,6
9248,130100,FLU,2021,12,8,13
9249,130100,FLU,2021,12,9,4
9250,130100,FLU,2021,12,10,7
9251,130100,FLU,2021,12,11,5
9252,130100,FLU,2021,12,12,4
9253,130100,FLU,2021,12,13,6
9254,130100,FLU,2021,12,14,1
9255,130100,FLU,2021,12,15,4
9256,130100,FLU,2021,12,16,6
9257,130100,FLU,2021,12,17,5
9258,130100,FLU,2021,12,18,1
9259,130100,FLU,2021,12,19,4
9260,130100,FLU,2021,12,20,10
9261,130100,FLU,2021,12,21,8
9262,130100,FLU,2021,12,22,5
9263,130100,FLU,2021,12,23,8
9264,130100,FLU,2021,12,24,4
9265,130100,FLU,2021,12,25,3
9266,130100,FLU,2021,12,26,6
9267,130100,FLU,2021,12,27,6
9268,130100,FLU,2021,12,28,7
9269,130100,FLU,2021,12,29,6
9270,130100,FLU,2021,12,30,4
9271,130100,FLU,2021,12,31,4
9272,130100,FLU,2022,1,1,37
9273,130100,FLU,2022,1,2,7
9274,130100,FLU,2022,1,3,5
9275,130100,FLU,2022,1,4,5
9276,130100,FLU,2022,1,5,12
9277,130100,FLU,2022,1,6,7
9278,130100,FLU,2022,1,7,8
9279,130100,FLU,2022,1,8,4
9280,130100,FLU,2022,1,9,4
9281,130100,FLU,2022,1,10,12
9282,130100,FLU,2022,1,11,6
9283,130100,FLU,2022,1,12,9
9284,130100,FLU,2022,1,13,4
9285,130100,FLU,2022,1,14,5
9286,130100,FLU,2022,1,15,7
9287,130100,FLU,2022,1,16,8
9288,130100,FLU,2022,1,17,5
9289,130100,FLU,2022,1,18,9
9290,130100,FLU,2022,1,19,7
9291,130100,FLU,2022,1,20,9
9292,130100,FLU,2022,1,21,5
9293,130100,FLU,2022,1,22,4
9294,130100,FLU,2022,1,23,3
9295,130100,FLU,2022,1,24,4
9296,130100,FLU,2022,1,25,4
9297,130100,FLU,2022,1,26,3
9298,130100,FLU,2022,1,27,9
9299,130100,FLU,2022,1,28,3
9300,130100,FLU,2022,1,29,1
9301,130100,FLU,2022,1,30,5
9302,130100,FLU,2022,1,31,1
9303,130100,FLU,2022,2,1,31
9304,130100,FLU,2022,2,2,3
9305,130100,FLU,2022,2,3,7
9306,130100,FLU,2022,2,4,9
9307,130100,FLU,2022,2,5,3
9308,130100,FLU,2022,2,6,1
9309,130100,FLU,2022,2,7,6
9310,130100,FLU,2022,2,8,8
9311,130100,FLU,2022,2,9,3
9312,130100,FLU,2022,2,10,16
9313,130100,FLU,2022,2,11,10
9314,130100,FLU,2022,2,12,3
9315,130100,FLU,2022,2,13,2
9316,130100,FLU,2022,2,14,5
9317,130100,FLU,2022,2,15,8
9318,130100,FLU,2022,2,16,7
9319,130100,FLU,2022,2,17,9
9320,130100,FLU,2022,2,18,9
9321,130100,FLU,2022,2,19,6
9322,130100,FLU,2022,2,20,4
9323,130100,FLU,2022,2,21,6
9324,130100,FLU,2022,2,22,3
9325,130100,FLU,2022,2,23,5
9326,130100,FLU,2022,2,24,6
9327,130100,FLU,2022,2,25,5
9328,130100,FLU,2022,2,26,2
9329,130100,FLU,2022,2,27,6
9330,130100,FLU,2022,2,28,8
9331,130100,FLU,2022,3,1,40
9332,130100,FLU,2022,3,2,5
9333,130100,FLU,2022,3,3,3
9334,130100,FLU,2022,3,4,5
9335,130100,FLU,2022,3,5,10
9336,130100,FLU,2022,3,6,6
9337,130100,FLU,2022,3,7,8
9338,130100,FLU,2022,3,8,8
9339,130100,FLU,2022,3,9,6
9340,130100,FLU,2022,3,10,10
9341,130100,FLU,2022,3,11,7
9342,130100,FLU,2022,3,12,4
9343,130100,FLU,2022,3,13,3
9344,130100,FLU,2022,3,14,4
9345,130100,FLU,2022,3,15,11
9346,130100,FLU,2022,3,16,7
9347,130100,FLU,2022,3,17,7
9348,130100,FLU,2022,3,18,8
9349,130100,FLU,2022,3,19,6
9350,130100,FLU,2022,3,20,4
9351,130100,FLU,2022,3,21,9
9352,130100,FLU,2022,3,22,7
9353,130100,FLU,2022,3,23,9
9354,130100,FLU,2022,3,24,6
9355,130100,FLU,2022,3,25,7
9356,130100,FLU,2022,3,26,1
9357,130100,FLU,2022,3,27,8
9358,130100,FLU,2022,3,28,6
9359,130100,FLU,2022,3,29,5
9360,130100,FLU,2022,3,30,4
9361,130100,FLU,2022,3,31,12
9362,130100,FLU,2022,4,1,61
9363,130100,FLU,2022,4,2,16
9364,130100,FLU,2022,4,3,5
9365,130100,FLU,2022,4,4,3
9366,130100,FLU,2022,4,5,8
9367,130100,FLU,2022,4,6,10
9368,130100,FLU,2022,4,7,7
9369,130100,FLU,2022,4,8,6
9370,130100,FLU,2022,4,9,5
9371,130100,FLU,2022,4,10,5
9372,130100,FLU,2022,4,11,6
9373,130100,FLU,2022,4,12,3
9374,130100,FLU,2022,4,13,7
9375,130100,FLU,2022,4,14,5
9376,130100,FLU,2022,4,15,11
9377,130100,FLU,2022,4,16,10
9378,130100,FLU,2022,4,17,5
9379,130100,FLU,2022,4,18,4
9380,130100,FLU,2022,4,19,7
9381,130100,FLU,2022,4,20,9
9382,130100,FLU,2022,4,21,7
9383,130100,FLU,2022,4,22,8
9384,130100,FLU,2022,4,23,9
9385,130100,FLU,2022,4,24,5
9386,130100,FLU,2022,4,25,5
9387,130100,FLU,2022,4,26,6
9388,130100,FLU,2022,4,27,4
9389,130100,FLU,2022,4,28,6
9390,130100,FLU,2022,4,29,5
9391,130100,FLU,2022,4,30,10
9392,130100,FLU,2022,5,1,24
9393,130100,FLU,2022,5,2,6
9394,130100,FLU,2022,5,3,3
9395,130100,FLU,2022,5,4,8
9396,130100,FLU,2022,5,5,9
9397,130100,FLU,2022,5,6,5
9398,130100,FLU,2022,5,7,6
9399,130100,FLU,2022,5,8,6
9400,130100,FLU,2022,5,9,4
9401,130100,FLU,2022,5,10,14
9402,130100,FLU,2022,5,11,2
9403,130100,FLU,2022,5,12,6
9404,130100,FLU,2022,5,13,9
9405,130100,FLU,2022,5,14,9
9406,130100,FLU,2022,5,15,11
9407,130100,FLU,2022,5,16,5
9408,130100,FLU,2022,5,17,3
9409,130100,FLU,2022,5,18,6
9410,130100,FLU,2022,5,19,8
9411,130100,FLU,2022,5,20,10
9412,130100,FLU,2022,5,21,6
9413,130100,FLU,2022,5,22,6
9414,130100,FLU,2022,5,23,2
9415,130100,FLU,2022,5,24,5
9416,130100,FLU,2022,5,25,3
9417,130100,FLU,2022,5,26,5
9418,130100,FLU,2022,5,27,3
9419,130100,FLU,2022,5,28,8
9420,130100,FLU,2022,5,29,2
9421,130100,FLU,2022,5,30,16
9422,130100,FLU,2022,5,31,4
9423,130100,FLU,2022,6,1,28
9424,130100,FLU,2022,6,2,15
9425,130100,FLU,2022,6,3,5
9426,130100,FLU,2022,6,4,3
9427,130100,FLU,2022,6,5,8
9428,130100,FLU,2022,6,6,6
9429,130100,FLU,2022,6,7,6
9430,130100,FLU,2022,6,8,14
9431,130100,FLU,2022,6,9,18
9432,130100,FLU,2022,6,10,12
9433,130100,FLU,2022,6,11,6
9434,130100,FLU,2022,6,12,8
9435,130100,FLU,2022,6,13,5
9436,130100,FLU,2022,6,14,9
9437,130100,FLU,2022,6,15,8
9438,130100,FLU,2022,6,16,8
9439,130100,FLU,2022,6,17,4
9440,130100,FLU,2022,6,18,1
9441,130100,FLU,2022,6,19,3
9442,130100,FLU,2022,6,20,12
9443,130100,FLU,2022,6,21,5
9444,130100,FLU,2022,6,22,6
9445,130100,FLU,2022,6,23,7
9446,130100,FLU,2022,6,24,5
9447,130100,FLU,2022,6,25,8
9448,130100,FLU,2022,6,26,5
9449,130100,FLU,2022,6,27,13
9450,130100,FLU,2022,6,28,8
9451,130100,FLU,2022,6,29,10
9452,130100,FLU,2022,6,30,12
9453,130100,FLU,2022,7,1,32
9454,130100,FLU,2022,7,2,6
9455,130100,FLU,2022,7,3,4
9456,130100,FLU,2022,7,4,8
9457,130100,FLU,2022,7,5,11
9458,130100,FLU,2022,7,6,7
9459,130100,FLU,2022,7,7,10
9460,130100,FLU,2022,7,8,7
9461,130100,FLU,2022,7,9,9
9462,130100,FLU,2022,7,10,16
9463,130100,FLU,2022,7,11,6
9464,130100,FLU,2022,7,12,8
9465,130100,FLU,2022,7,13,10
9466,130100,FLU,2022,7,14,7
9467,130100,FLU,2022,7,15,10
9468,130100,FLU,2022,7,16,4
9469,130100,FLU,2022,7,17,8
9470,130100,FLU,2022,7,18,4
9471,130100,FLU,2022,7,19,5
9472,130100,FLU,2022,7,20,7
9473,130100,FLU,2022,7,21,7
9474,130100,FLU,2022,7,22,4
9475,130100,FLU,2022,7,23,3
9476,130100,FLU,2022,7,24,8
9477,130100,FLU,2022,7,25,8
9478,130100,FLU,2022,7,26,7
9479,130100,FLU,2022,7,27,5
9480,130100,FLU,2022,7,28,7
9481,130100,FLU,2022,7,29,13
9482,130100,FLU,2022,7,30,6
9483,130100,FLU,2022,7,31,6
9484,130100,FLU,2022,8,1,17
9485,130100,FLU,2022,8,2,9
9486,130100,FLU,2022,8,3,6
9487,130100,FLU,2022,8,4,16
9488,130100,FLU,2022,8,5,6
9489,130100,FLU,2022,8,6,5
9490,130100,FLU,2022,8,7,6
9491,130100,FLU,2022,8,8,9
9492,130100,FLU,2022,8,9,3
9493,130100,FLU,2022,8,10,9
9494,130100,FLU,2022,8,11,4
9495,130100,FLU,2022,8,12,9
9496,130100,FLU,2022,8,13,4
9497,130100,FLU,2022,8,14,3
9498,130100,FLU,2022,8,15,8
9499,130100,FLU,2022,8,16,9
9500,130100,FLU,2022,8,17,6
9501,130100,FLU,2022,8,18,7
9502,130100,FLU,2022,8,19,7
9503,130100,FLU,2022,8,20,4
9504,130100,FLU,2022,8,21,2
9505,130100,FLU,2022,8,22,7
9506,130100,FLU,2022,8,23,12
9507,130100,FLU,2022,8,24,3
9508,130100,FLU,2022,8,25,5
9509,130100,FLU,2022,8,26,5
9510,130100,FLU,2022,8,27,6
9511,130100,FLU,2022,8,28,5
9512,130100,FLU,2022,8,29,9
9513,130100,FLU,2022,8,30,7
9514,130100,FLU,2022,8,31,6
9515,130100,FLU,2022,9,1,13
9516,130100,FLU,2022,9,2,5
9517,130100,FLU,2022,9,3,4
9518,130100,FLU,2022,9,4,2
9519,130100,FLU,2022,9,5,3
9520,130100,FLU,2022,9,6,3
9521,130100,FLU,2022,9,7,7
9522,130100,FLU,2022,9,8,3
9523,130100,FLU,2022,9,9,6
9524,130100,FLU,2022,9,10,6
9525,130100,FLU,2022,9,11,1
9526,130100,FLU,2022,9,12,5
9527,130100,FLU,2022,9,13,6
9528,130100,FLU,2022,9,14,7
9529,130100,FLU,2022,9,15,5
9530,130100,FLU,2022,9,16,3
9531,130100,FLU,2022,9,17,5
9532,130100,FLU,2022,9,18,3
9533,130100,FLU,2022,9,19,8
9534,130100,FLU,2022,9,20,5
9535,130100,FLU,2022,9,21,4
9536,130100,FLU,2022,9,22,6
9537,130100,FLU,2022,9,23,6
9538,130100,FLU,2022,9,24,3
9539,130100,FLU,2022,9,25,2
9540,130100,FLU,2022,9,26,7
9541,130100,FLU,2022,9,27,3
9542,130100,FLU,2022,9,28,5
9543,130100,FLU,2022,9,29,5
9544,130100,FLU,2022,9,30,3
9545,130100,FLU,2022,10,1,17
9546,130100,FLU,2022,10,2,12
9547,130100,FLU,2022,10,3,2
9548,130100,FLU,2022,10,4,1
9549,130100,FLU,2022,10,5,1
9550,130100,FLU,2022,10,6,4
9551,130100,FLU,2022,10,7,6
9552,130100,FLU,2022,10,8,7
9553,130100,FLU,2022,10,9,6
9554,130100,FLU,2022,10,10,8
9555,130100,FLU,2022,10,11,3
9556,130100,FLU,2022,10,12,5
9557,130100,FLU,2022,10,13,7
9558,130100,FLU,2022,10,14,4
9559,130100,FLU,2022,10,15,8
9560,130100,FLU,2022,10,16,4
9561,130100,FLU,2022,10,17,4
9562,130100,FLU,2022,10,18,2
9563,130100,FLU,2022,10,19,6
9564,130100,FLU,2022,10,20,4
9565,130100,FLU,2022,10,21,2
9566,130100,FLU,2022,10,22,5
9567,130100,FLU,2022,10,23,2
9568,130100,FLU,2022,10,24,3
9569,130100,FLU,2022,10,25,3
9570,130100,FLU,2022,10,26,4
9571,130100,FLU,2022,10,27,4
9572,130100,FLU,2022,10,28,3
9573,130100,FLU,2022,10,29,2
9574,130100,FLU,2022,10,30,9
9575,130100,FLU,2022,10,31,2
9576,130100,FLU,2022,11,1,8
9577,130100,FLU,2022,11,2,1
9578,130100,FLU,2022,11,3,3
9579,130100,FLU,2022,11,4,6
9580,130100,FLU,2022,11,5,5
9581,130100,FLU,2022,11,6,1
9582,130100,FLU,2022,11,7,3
9583,130100,FLU,2022,11,8,1
9584,130100,FLU,2022,11,9,4
9585,130100,FLU,2022,11,10,3
9586,130100,FLU,2022,11,11,2
9587,130100,FLU,2022,11,13,2
9588,130100,FLU,2022,11,14,5
9589,130100,FLU,2022,11,15,4
9590,130100,FLU,2022,11,16,6
9591,130100,FLU,2022,11,17,6
9592,130100,FLU,2022,11,18,1
9593,130100,FLU,2022,11,20,3
9594,130100,FLU,2022,11,21,1
9595,130100,FLU,2022,11,22,1
9596,130100,FLU,2022,11,25,2
9597,130100,FLU,2022,11,27,1
9598,130100,FLU,2022,11,30,2
9599,130100,FLU,2022,12,1,11
9600,130100,FLU,2022,12,2,1
9601,130100,FLU,2022,12,4,2
9602,130100,FLU,2022,12,5,1
9603,130100,FLU,2022,12,6,1
9604,130100,FLU,2022,12,7,1
9605,130100,FLU,2022,12,8,3
9606,130100,FLU,2022,12,9,2
9607,130100,FLU,2022,12,10,5
9608,130100,FLU,2022,12,11,4
9609,130100,FLU,2022,12,12,1
9610,130100,FLU,2022,12,13,4
9611,130100,FLU,2022,12,14,2
9612,130100,FLU,2022,12,15,2
9613,130100,FLU,2022,12,16,4
9614,130100,FLU,2022,12,17,2
9615,130100,FLU,2022,12,18,2
9616,130100,FLU,2022,12,20,9
9617,130100,FLU,2022,12,21,2
9618,130100,FLU,2022,12,22,5
9619,130100,FLU,2022,12,23,3
9620,130100,FLU,2022,12,24,2
9621,130100,FLU,2022,12,25,5
9622,130100,FLU,2022,12,26,9
9623,130100,FLU,2022,12,27,12
9624,130100,FLU,2022,12,28,8
9625,130100,FLU,2022,12,29,7
9626,130100,FLU,2022,12,30,6
9627,130100,FLU,2022,12,31,1
9628,130200,FLU,2014,1,1,28
9629,130200,FLU,2014,1,2,15
9630,130200,FLU,2014,1,3,5
9631,130200,FLU,2014,1,4,5
9632,130200,FLU,2014,1,5,4
9633,130200,FLU,2014,1,6,8
9634,130200,FLU,2014,1,7,8
9635,130200,FLU,2014,1,8,4
9636,130200,FLU,2014,1,9,13
9637,130200,FLU,2014,1,10,13
9638,130200,FLU,2014,1,11,3
9639,130200,FLU,2014,1,12,6
9640,130200,FLU,2014,1,13,2
9641,130200,FLU,2014,1,14,2
9642,130200,FLU,2014,1,15,8
9643,130200,FLU,2014,1,16,7
9644,130200,FLU,2014,1,17,4
9645,130200,FLU,2014,1,18,7
9646,130200,FLU,2014,1,19,6
9647,130200,FLU,2014,1,20,16
9648,130200,FLU,2014,1,21,5
9649,130200,FLU,2014,1,22,6
9650,130200,FLU,2014,1,23,1
9651,130200,FLU,2014,1,24,3
9652,130200,FLU,2014,1,25,4
9653,130200,FLU,2014,1,26,9
9654,130200,FLU,2014,1,27,9
9655,130200,FLU,2014,1,28,3
9656,130200,FLU,2014,1,29,4
9657,130200,FLU,2014,1,30,2
9658,130200,FLU,2014,1,31,1
9659,130200,FLU,2014,2,1,26
9660,130200,FLU,2014,2,2,15
9661,130200,FLU,2014,2,3,10
9662,130200,FLU,2014,2,4,11
9663,130200,FLU,2014,2,5,9
9664,130200,FLU,2014,2,6,7
9665,130200,FLU,2014,2,7,5
9666,130200,FLU,2014,2,8,14
9667,130200,FLU,2014,2,9,4
9668,130200,FLU,2014,2,10,16
9669,130200,FLU,2014,2,11,12
9670,130200,FLU,2014,2,12,10
9671,130200,FLU,2014,2,13,7
9672,130200,FLU,2014,2,14,13
9673,130200,FLU,2014,2,15,8
9674,130200,FLU,2014,2,16,7
9675,130200,FLU,2014,2,17,13
9676,130200,FLU,2014,2,18,9
9677,130200,FLU,2014,2,19,9
9678,130200,FLU,2014,2,20,9
9679,130200,FLU,2014,2,21,6
9680,130200,FLU,2014,2,22,1
9681,130200,FLU,2014,2,23,5
9682,130200,FLU,2014,2,24,5
9683,130200,FLU,2014,2,25,8
9684,130200,FLU,2014,2,26,5
9685,130200,FLU,2014,2,27,6
9686,130200,FLU,2014,2,28,8
9687,130200,FLU,2014,3,1,28
9688,130200,FLU,2014,3,2,19
9689,130200,FLU,2014,3,3,7
9690,130200,FLU,2014,3,4,7
9691,130200,FLU,2014,3,5,8
9692,130200,FLU,2014,3,6,8
9693,130200,FLU,2014,3,7,6
9694,130200,FLU,2014,3,8,3
9695,130200,FLU,2014,3,9,12
9696,130200,FLU,2014,3,10,13
9697,130200,FLU,2014,3,11,12
9698,130200,FLU,2014,3,12,4
9699,130200,FLU,2014,3,13,9
9700,130200,FLU,2014,3,14,11
9701,130200,FLU,2014,3,15,11
9702,130200,FLU,2014,3,16,8
9703,130200,FLU,2014,3,17,16
9704,130200,FLU,2014,3,18,7
9705,130200,FLU,2014,3,19,7
9706,130200,FLU,2014,3,20,20
9707,130200,FLU,2014,3,21,10
9708,130200,FLU,2014,3,22,13
9709,130200,FLU,2014,3,23,2
9710,130200,FLU,2014,3,24,5
9711,130200,FLU,2014,3,25,3
9712,130200,FLU,2014,3,26,18
9713,130200,FLU,2014,3,27,9
9714,130200,FLU,2014,3,28,7
9715,130200,FLU,2014,3,29,3
9716,130200,FLU,2014,3,30,7
9717,130200,FLU,2014,3,31,2
9718,130200,FLU,2014,4,1,31
9719,130200,FLU,2014,4,2,11
9720,130200,FLU,2014,4,3,5
9721,130200,FLU,2014,4,4,8
9722,130200,FLU,2014,4,5,7
9723,130200,FLU,2014,4,6,12
9724,130200,FLU,2014,4,7,4
9725,130200,FLU,2014,4,8,3
9726,130200,FLU,2014,4,9,8
9727,130200,FLU,2014,4,10,13
9728,130200,FLU,2014,4,11,3
9729,130200,FLU,2014,4,12,5
9730,130200,FLU,2014,4,13,4
9731,130200,FLU,2014,4,14,9
9732,130200,FLU,2014,4,15,8
9733,130200,FLU,2014,4,16,10
9734,130200,FLU,2014,4,17,8
9735,130200,FLU,2014,4,18,4
9736,130200,FLU,2014,4,19,6
9737,130200,FLU,2014,4,20,18
9738,130200,FLU,2014,4,21,9
9739,130200,FLU,2014,4,22,3
9740,130200,FLU,2014,4,23,9
9741,130200,FLU,2014,4,24,2
9742,130200,FLU,2014,4,25,13
9743,130200,FLU,2014,4,26,5
9744,130200,FLU,2014,4,27,3
9745,130200,FLU,2014,4,28,8
9746,130200,FLU,2014,4,29,6
9747,130200,FLU,2014,4,30,8
9748,130200,FLU,2014,5,1,20
9749,130200,FLU,2014,5,2,15
9750,130200,FLU,2014,5,3,9
9751,130200,FLU,2014,5,4,2
9752,130200,FLU,2014,5,5,7
9753,130200,FLU,2014,5,6,14
9754,130200,FLU,2014,5,7,7
9755,130200,FLU,2014,5,8,3
9756,130200,FLU,2014,5,9,9
9757,130200,FLU,2014,5,10,20
9758,130200,FLU,2014,5,11,5
9759,130200,FLU,2014,5,12,11
9760,130200,FLU,2014,5,13,5
9761,130200,FLU,2014,5,14,5
9762,130200,FLU,2014,5,15,12
9763,130200,FLU,2014,5,16,13
9764,130200,FLU,2014,5,17,4
9765,130200,FLU,2014,5,18,8
9766,130200,FLU,2014,5,19,5
9767,130200,FLU,2014,5,20,13
9768,130200,FLU,2014,5,21,4
9769,130200,FLU,2014,5,22,1
9770,130200,FLU,2014,5,23,6
9771,130200,FLU,2014,5,24,6
9772,130200,FLU,2014,5,25,4
9773,130200,FLU,2014,5,26,5
9774,130200,FLU,2014,5,28,9
9775,130200,FLU,2014,5,29,3
9776,130200,FLU,2014,5,30,7
9777,130200,FLU,2014,5,31,3
9778,130200,FLU,2014,6,1,19
9779,130200,FLU,2014,6,2,14
9780,130200,FLU,2014,6,3,15
9781,130200,FLU,2014,6,4,6
9782,130200,FLU,2014,6,5,11
9783,130200,FLU,2014,6,6,6
9784,130200,FLU,2014,6,7,3
9785,130200,FLU,2014,6,8,7
9786,130200,FLU,2014,6,9,4
9787,130200,FLU,2014,6,10,17
9788,130200,FLU,2014,6,11,6
9789,130200,FLU,2014,6,12,10
9790,130200,FLU,2014,6,13,8
9791,130200,FLU,2014,6,14,8
9792,130200,FLU,2014,6,15,12
9793,130200,FLU,2014,6,16,4
9794,130200,FLU,2014,6,17,5
9795,130200,FLU,2014,6,18,11
9796,130200,FLU,2014,6,19,4
9797,130200,FLU,2014,6,20,23
9798,130200,FLU,2014,6,21,5
9799,130200,FLU,2014,6,22,1
9800,130200,FLU,2014,6,23,3
9801,130200,FLU,2014,6,24,3
9802,130200,FLU,2014,6,25,5
9803,130200,FLU,2014,6,26,8
9804,130200,FLU,2014,6,27,5
9805,130200,FLU,2014,6,28,6
9806,130200,FLU,2014,6,29,3
9807,130200,FLU,2014,6,30,5
9808,130200,FLU,2014,7,1,14
9809,130200,FLU,2014,7,2,11
9810,130200,FLU,2014,7,3,15
9811,130200,FLU,2014,7,5,4
9812,130200,FLU,2014,7,6,4
9813,130200,FLU,2014,7,7,2
9814,130200,FLU,2014,7,8,8
9815,130200,FLU,2014,7,9,5
9816,130200,FLU,2014,7,10,9
9817,130200,FLU,2014,7,11,10
9818,130200,FLU,2014,7,12,2
9819,130200,FLU,2014,7,13,7
9820,130200,FLU,2014,7,14,2
9821,130200,FLU,2014,7,15,13
9822,130200,FLU,2014,7,16,10
9823,130200,FLU,2014,7,17,2
9824,130200,FLU,2014,7,18,8
9825,130200,FLU,2014,7,19,8
9826,130200,FLU,2014,7,20,17
9827,130200,FLU,2014,7,21,4
9828,130200,FLU,2014,7,22,5
9829,130200,FLU,2014,7,23,3
9830,130200,FLU,2014,7,24,8
9831,130200,FLU,2014,7,25,5
9832,130200,FLU,2014,7,26,9
9833,130200,FLU,2014,7,27,3
9834,130200,FLU,2014,7,28,3
